SKU,Product ID,Product Title,Product Status,Variant ID,Variant Title,Price,Inventory Quantity
2165487_13419,7164413280302,Unisex Harry Potter and the Sorcerer's Stone™ in Concert Hoodie,active,41378450833454,Charcoal Heather / 3XL,60.00,9999
6254436_11869,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869345326,S,33.99,9997
6254436_11870,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869378094,M,33.99,9997
6254436_11871,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869410862,L,33.99,9997
6254436_11872,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869443630,XL,33.99,9994
6254436_11873,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869476398,2XL,33.99,9997
6254436_17229,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869509166,3XL,33.99,9996
6254436_17233,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869541934,4XL,33.99,9998
6254436_17236,6940979757102,Unisex organic cotton Harry Potter and the Philosopher's Stone™ in Concert T-Shirt,active,40572869574702,5XL,33.99,9998
4787895_11869,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572862922798,S,33.99,9997
4787895_11870,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572862955566,M,33.99,9994
4787895_11871,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572862988334,L,33.99,9991
4787895_11872,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572863021102,XL,33.99,9987
4787895_11873,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572863053870,2XL,33.99,9993
4787895_17229,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572863086638,3XL,33.99,9991
4787895_17233,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572863119406,4XL,33.99,9998
4787895_17236,6940977659950,Unisex organic cotton Harry Potter and the Sorcerer's Stone™ in Concert T-Shirt,active,40572863152174,5XL,33.99,9998
7450432_11884,6940485025838,"Unisex organic cotton t-shirt (""Dobby is a free elf"" from Harry Potter and the Chamber of Secrets™ in Concert)",active,40569203884078,S,33.99,9995
7450432_11885,6940485025838,"Unisex organic cotton t-shirt (""Dobby is a free elf"" from Harry Potter and the Chamber of Secrets™ in Concert)",active,40569203916846,M,33.99,9990
7450432_11886,6940485025838,"Unisex organic cotton t-shirt (""Dobby is a free elf"" from Harry Potter and the Chamber of Secrets™ in Concert)",active,40569203949614,L,33.99,9991
7450432_11887,6940485025838,"Unisex organic cotton t-shirt (""Dobby is a free elf"" from Harry Potter and the Chamber of Secrets™ in Concert)",active,40569203982382,XL,33.99,9989
7450432_11888,6940485025838,"Unisex organic cotton t-shirt (""Dobby is a free elf"" from Harry Potter and the Chamber of Secrets™ in Concert)",active,40569204015150,2XL,33.99,9989
2491478_12429,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569123930158,Desert Dust / S,33.99,9996
2491478_12430,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569123962926,Desert Dust / M,33.99,9990
2491478_12431,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569123995694,Desert Dust / L,33.99,9991
2491478_12432,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124028462,Desert Dust / XL,33.99,9994
2491478_12433,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124061230,Desert Dust / 2XL,33.99,9996
2491478_17230,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124093998,Desert Dust / 3XL,33.99,9996
2491478_11864,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124126766,White / S,33.99,9999
2491478_11865,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124159534,White / M,33.99,9999
2491478_11866,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124192302,White / L,33.99,9999
2491478_11867,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124225070,White / XL,33.99,9998
2491478_11868,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124257838,White / 2XL,33.99,9998
2491478_17228,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124290606,White / 3XL,33.99,9998
2491478_17232,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124323374,White / 4XL,33.99,9999
2491478_17235,6940470804526,"Unisex organic cotton t-shirt (""Dumbledore's Army"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40569124356142,White / 5XL,33.99,9998
5000288_11864,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625485870,S,33.99,9999
5000288_11865,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625518638,M,33.99,9999
5000288_11866,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625551406,L,33.99,9999
5000288_11867,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625584174,XL,33.99,9998
5000288_11868,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625616942,2XL,33.99,9996
5000288_17228,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625649710,3XL,33.99,9997
5000288_17232,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625682478,4XL,33.99,9999
5000288_17235,6940956917806,"Unisex organic cotton t-shirt (""Ministry of Magic"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572625715246,5XL,33.99,9998
7277383_11884,6940976021550,"Unisex organic cotton t-shirt (""Prophecy"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572858269742,S,33.99,9997
7277383_11885,6940976021550,"Unisex organic cotton t-shirt (""Prophecy"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572858302510,M,33.99,9998
7277383_11886,6940976021550,"Unisex organic cotton t-shirt (""Prophecy"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572858335278,L,33.99,9998
7277383_11887,6940976021550,"Unisex organic cotton t-shirt (""Prophecy"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572858368046,XL,33.99,9998
7277383_11888,6940976021550,"Unisex organic cotton t-shirt (""Prophecy"" from Harry Potter and the Order of the Phoenix™ in Concert)",active,40572858400814,2XL,33.99,9994
8832578_12429,6940501737518,"Unisex organic cotton t-shirt (""Undesirable"" from Harry Potter and the Deathly Hallows™ - Part 1 in Concert)",active,40569256837166,Desert Dust / S,33.99,9999
8832578_12430,6940501737518,"Unisex organic cotton t-shirt (""Undesirable"" from Harry Potter and the Deathly Hallows™ - Part 1 in Concert)",active,40569256869934,Desert Dust / M,33.99,9979
8832578_12431,6940501737518,"Unisex organic cotton t-shirt (""Undesirable"" from Harry Potter and the Deathly Hallows™ - Part 1 in Concert)",active,40569256902702,Desert Dust / L,33.99,9991
8832578_12432,6940501737518,"Unisex organic cotton t-shirt (""Undesirable"" from Harry Potter and the Deathly Hallows™ - Part 1 in Concert)",active,40569256935470,Desert Dust / XL,33.99,9995
8832578_12433,6940501737518,"Unisex organic cotton t-shirt (""Undesirable"" from Harry Potter and the Deathly Hallows™ - Part 1 in Concert)",active,40569256968238,Desert Dust / 2XL,33.99,9996
8832578_17230,6940501737518,"Unisex organic cotton t-shirt (""Undesirable"" from Harry Potter and the Deathly Hallows™ - Part 1 in Concert)",active,40569257001006,Desert Dust / 3XL,33.99,9998
